textID,text,selected_text,sentiment
c7489a23fa,"If you followed us recently, PLEASE dont be offended that we haven`t followed back. We hit our limit.   Hopefully we will be free soon.",Hopefully,positive
d8706b82c6,Nobody is up this early,Nobody is up this early,neutral
108ba6b6ab,Lunch isn`t until 1:00 but I`m already so hungry.,I`m already so hungry.,negative
6d6430bd5d," When balancing a chair on my chin in the sixth form common room got nothing but sneers, I hung those balls up for good","When balancing a chair on my chin in the sixth form common room got nothing but sneers, I hung those balls up for good",positive
d2e5c297f1,http://twitter.com/djc_yana ~ yeah. haha! why?,yeah. haha! why?,neutral
c2a63b0883,  psst new blog up.. comments me likey,psst new blog up.. comments me likey,positive
76cb9177b0, *hugs* listening to EBTG 'Each & Every One' perfect for public hol Monday morn with cuppa T,*hugs* listening to EBTG 'Each & Every One' perfect for public hol Monday morn with cuppa T,neutral
063506c9c0,"still has half a math worksheet, science WB pages + worksheet, and english to go! feels a sniffle and dry eyes coming along too.","still has half a math worksheet, science WB pages + worksheet, and english to go! feels a sniffle and dry eyes coming along too.",neutral
c71feec37e, is making everything fabulous tonight,fabulous,positive
30116fe6bd," Josh  Excuse me, but, at what time is it going to begin?","Josh  Excuse me, but, at what time is it going to begin?",neutral
6562892a62,_ife not to forget cinnamon!,_ife not to forget cinnamon!,neutral
10a8d5a9fb,Rumbo a bachilleres,Rumbo a bachilleres,neutral
f733d25c52,_SUPRNATURAL  ok thanx very much u can send me the answer by private mail if u like but would be sooo cool wish i was in birmingham,thanx very much,positive
dd70722f78, majorspoilers.com has problems - cannot get the site working,s problems,negative
aeebeda0dd, twist cld u follow me  ill love u forever,l love,positive
dc55096171,so had a freakin lond thursday  ready to hit the hay and surprise surprise I can`t freakin sleep :/ Boo!,I can`t freakin sleep,negative
c7eb5dd3a0, aw u can`t let me in on the secret!,aw,negative
c9091836ce,"My frist post... Off to find a new car for my parents, exciting!",exciting!,positive
fd2ec2d602, I hope you feel better soon,I hope you feel better soon,positive
fad4e2d934,"Omg,... just had the best roast ever! but now im full haha,..",best roast,positive
a95d808e79,Just loaned out a set of aerobars to team mate for tomorrow`s Texas Cup race at Alkek. Bummed I won`t be there.,Bummed I won`t be there.,negative
f6c8242722,you are so right! ,you are so right!,positive
80bae565bd,  I do the same thing to anybody covering dave... haha... we don`t like people messing with perfect music.,e don`t like,negative
7b54c70c2a,Looking at old pictures... I love it & miss the good ol days,I love it & miss the good ol days,positive
9d754b7082,Going home.. no meeting today,Going home.. no meeting today,neutral
6ffce3b32e,watching the movie 1984 for my book report  im lazy to read,watching the movie 1984 for my book report  im lazy to read,neutral
f1c89641bc,Apple is expected to launch a new iPhone this summer.  Hi my name is Judy and I am addicted to Apple products.,expected,positive
f6ff2fd628, Time to reissue all  albums on vinyl!  yesss! that would be fab! fab! fab!,be fab! fab! fab,positive
a5430efdd7,still awake.. will get some sleep i have to drive to Fortuna early.. Red Bull will guide me,still awake.. will get some sleep i have to drive to Fortuna early.. Red Bull will guide me,neutral
aeceb6d168,fuming over ebay purchase gone bad. outta $45 and have nothing to show for it  %$&!,fuming over ebay purchase gone bad.,negative
154f78f7ab, LOL yea I know! I`m almost done with my semester this week  yay!!,LOL yea I know! I`m almost done with my semester this week  yay!!,neutral
fc9c4f9a23,"  Yeah, physically moving too!  Apparently we`ll be reporting directly to Mr. Hayward...","Yeah, physically moving too!  Apparently we`ll be reporting directly to Mr. Hayward...",neutral
403485e5b3,ahh sore throat and tired. want to go back to bed. but have work,tired.,negative
4810d1a2ba,i want so bad to go to the mcfly`s concert  anybody up to go with me?,i want so,positive
03f89d7db1,_m do it up,_m do it up,neutral
dd2a3bd5b8, I am on here..finally. AND YAY. seriously. that made my day oh fellow hell ruler,am on here..finally. AND YAY. seriously. that made my day oh fellow hell ruler,neutral
72f8d5e864," well doesn`t that look fab, even if I do say so myself!","doesn`t that look fab,",negative
2ca2b275ba, anywhere!!! i don`t mind...as long as i`m superman and there`s good music...all is sweet,sweet,positive
ac4040f7af,watching The Uninvited in my room. Can`t wait to go home. But I have to go to the Deid first.,watching The Uninvited in my room. Can`t wait to go home. But I have to go to the Deid first.,neutral
297cfb8e0f, i wish i was outside,i wish i was outside,positive
fe12b8fd85,"The young lady in the local Chinese taking orders is, it has to be said, very cute indeed. Pity I`m probably twice her age",very cute indeed.,positive
3bcb76d7b5,"Flat is sparkling clean, now that`s team work  on way to pick up food for 6!","Flat is sparkling clean,",positive
1b8fa17155,Epsilon Greater than Zero misses her Mommy.  http://apps.facebook.com/catbook/profile/view/5626035,misses,negative
5feecc0367,I am in total love with my Lip ring...more than all 12 of my piercings...it is my ut-most favorite,I am in total love,positive
2573cc2604,I feel really bad for female racoons with abusive racoon husbands... when you always have black eyes- no one can help,bad,negative
50585256e8,I feel like poop. I hate being sick,I feel like poop. I hate being sick,negative
984cd1eb3f, when in doubt go with the instincts.,when in doubt go with the instincts.,neutral
ed42478ca3,Rejecting all food substances.,Rejecting,negative
d4f46cd1f3,Just saw Star Trek...one word: BombTastic!!! Go see it if you haven`t already. P.S. I love Jon Cho!!! Haha,love,positive
ba71ec53d8,karma is a **** ! i just got hung up on  lol i`m still a big dawg though,karma is a **** ! i just got hung up on  lol i`m still a big dawg though,neutral
a015a43be1,Okay so I`m trying to be happy and deal with my problems and my friends` also. Its hard,Its hard,negative
c0b19d85bd,_a_hart ah.. Birmingham! I remember being there in the Wrox days,_a_hart ah.. Birmingham! I remember being there in the Wrox days,neutral
447dfb09e1,_ary aaaww fall for you of courseeee,_ary aaaww fall for you of courseeee,neutral
7a34724822, Yay to being smokefree! Well done.,Well done.,positive
ff86f90958,Ow it hurts,hurts,negative
09b19e96f2, I had one of those in south Florida. Mowing around it could hurt,I had one of those in south Florida. Mowing around it could hurt,neutral
09ae54c787, drive safe Linz... Give us some pit stop updates on where you are,drive safe Linz... Give us some pit stop updates on where you are,neutral
97abfda038," no, not yet  i have 3 weeks left!! :O do you have summer holidays now?","no, not yet  i have 3 weeks left!! :O do you have summer holidays now?",neutral
7c19923323, Congrats on the Invisalign! I need to get refitted for mine - I got lazy and stopped wearing them.,I got lazy and stopped,negative
1b4e6c86c7,"I`m very upset right now, like I can`t even formulate a complete thought....","I`m very upset right now,",negative
7579b68067,"is excited to be visited by her twin and best friend! dinner, star gazing, and a movie!   // cool http://gykd.net","is excited to be visited by her twin and best friend! dinner, star gazing, and a movie!   // cool",positive
bd9628abef,Getting ready for an early night tweeps!   Have a great one every 1,a great,positive
afb436618c, hhaha kewl dude!!  but if u dont know & he does have a reason well thats another story mhmhmh...does he?,hhaha kewl dude!!  but if u dont know & he does have a reason well thats another story mhmhmh...does he?,neutral
04dd1d2e34,i want to go to music tonight but i lost my voice.,lost,negative
cef1627082,awwww  i never noticed this http://bit.ly/RConp,awwww  i never noticed this http://bit.ly/RConp,neutral
55257c19f5,that party was a great time  just got `paranoid` by  as a ringtone! yay,great,positive
99fb8ae709, My windows open and its not that cold ahahah,d its not that cold ahahah,positive
bd7d0aed1a, YAY!!! I`m glad that I`m not the only one who is about to sign away their soul to Twitter and Facebook!  welcome! ****,glad,positive
969c805318,Have to go to my old house and finish moving.,Have to go to my old house and finish moving.,neutral
ba484e445d,hahaha yay emily i m cool  ,cool,positive
761a292745, Don`t be mad at me.  Please? ::puppy dog eyes::,Don`t be mad at me.  Please? ::puppy dog eyes::,negative
0d88efafac,"retweet please  awesome kawaii, anime and cosplay items: http://bit.ly/cUjXg",awesome,positive
964e8b949b,now my ds just died  whatta letdown!,died,negative
1b0aa6e456,i finished all my work!,i finished all my work!,neutral
9ff3691441,"Sooo, I spent most of my day sitting at home in front of the computer in my pajamas...I love these days.",love,positive
1da17c8145,Watching Ripley`s Believe it or Not while eating=bad choice,bad choice,negative
1f1e8040cb, did you watch it?,did you watch it?,neutral
7db07f3e7b,"_extacy lol i know eric, i wont delete you! just people i dont really know and never talk. and bands","lol i know eric, i wont delete you! just people i dont really know and never talk. and bands",neutral
f1d8fbce3c, why you never answer me...,why you never answer me...,negative
e4cfa2ef51,Just saw a trailer for Batman Arkham Asylum and you can play as the Joker. But that`s only PS3 exclusive. ****  That hurt.,****  That hurt.,negative
3c08413cee,i wish i were hanging out with kobe right now,wish,positive
9dea930118,wow i`m soo hungover,wow,positive
075ff1e326,Yay my friend Glen is here. Now i`m like this,Yay,positive
06cee4288f,As it turns out I do NOT get to go see The Decemberists...,As it turns out I do NOT get to go see The Decemberists...,neutral
e7944cb86b, This is what pundits are paid for...how will TV channels and websites run otherwise,This is what pundits are paid for...how will TV channels and websites run otherwise,neutral
f97abc4cba,"So it`s rainy in Georgia, what do I do? Wear bright colors and hope the sun comes out!  (I`m doubtful that this is going to work)",doubtful,negative
5cbf38040c,having a great time in kc  http://twitpic.com/4w3fi,great,positive
eefbc18906,With My Boy Still  He`s everything to me,With My Boy Still  He`s everything to me,neutral
1c233337ed,i changedd my background  its from picnik.,i changedd my background  its from picnik.,neutral
11d429f8a0," Hi, what are you a consultant for?","Hi, what are you a consultant for?",neutral
be068f6d80,Someone just **** up birthday **** for me ...  he basically said the song is about a **** being selfish ... Listen to the song carefully,Someone just **** up birthday **** for me ...  he basically said the song is about a **** being selfish ... Listen to the song carefully,negative
fd8e3ede29, what happen to the maids of yours? Quit once again? ...,what happen to the maids of yours? Quit once again? ...,neutral
b7f7417fae,great party alenka!!  happy birthday chicky! <3,great party alenka!!  happy birthday chicky!,positive
ce08346b74,I forgot I set my iTunes to display by play count last night. I didn`t understand why Taylor Swift was in front of Belinda. Haha.,I forgot I set my iTunes to display by play count last night. I didn`t understand why Taylor Swift was in front of Belinda. Haha.,neutral
